game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,attendance,home_club_formation,away_club_formation,aggregate
2700637,NL1,2016,2,2016-08-13,610.0,192.0,2.0,2.0,5.0,10.0,48343.0,1,7.0,2
2700669,NL1,2016,5,2016-09-11,1435.0,192.0,2.0,0.0,13.0,16.0,9213.0,4,21.0,7
2700672,NL1,2016,6,2016-09-17,317.0,1268.0,4.0,1.0,10.0,9.0,24100.0,5,4.0,18
2700675,NL1,2016,6,2016-09-17,403.0,798.0,1.0,1.0,13.0,8.0,11500.0,4,4.0,1
2700680,NL1,2016,7,2016-09-24,1268.0,306.0,0.0,3.0,10.0,4.0,10572.0,4,5.0,8
2700681,NL1,2016,7,2016-09-24,202.0,1304.0,0.0,0.0,13.0,11.0,18272.0,4,5.0,0
2700686,NL1,2016,7,2016-09-25,317.0,499.0,2.0,1.0,6.0,7.0,22900.0,4,5.0,16
2700748,NL1,2016,14,2016-11-27,468.0,192.0,2.0,2.0,9.0,17.0,10322.0,4,21.0,2
2700776,NL1,2016,17,2016-12-17,317.0,1090.0,1.0,2.0,7.0,5.0,24500.0,4,4.0,16
2700789,NL1,2016,19,2017-01-21,1090.0,468.0,1.0,1.0,5.0,13.0,15910.0,4,4.0,1
2700813,NL1,2016,21,2017-02-05,468.0,1269.0,2.0,3.0,14.0,13.0,10131.0,4,1.0,23
2700821,NL1,2016,22,2017-02-12,610.0,468.0,2.0,0.0,2.0,16.0,51075.0,5,5.0,7
2700835,NL1,2016,24,2017-02-26,1090.0,1269.0,1.0,1.0,5.0,13.0,14787.0,5,1.0,1
2700888,NL1,2016,30,2017-04-08,499.0,306.0,4.0,2.0,5.0,8.0,21128.0,4,5.0,24
2700911,NL1,2016,32,2017-04-23,468.0,1268.0,0.0,1.0,16.0,12.0,10000.0,4,4.0,6
2700917,NL1,2016,33,2017-05-07,192.0,403.0,1.0,0.0,15.0,12.0,17839.0,21,21.0,6
2701600,FR1,2016,2,2016-08-21,618.0,969.0,3.0,1.0,7.0,12.0,23661.0,18,8.0,17
2701602,FR1,2016,2,2016-08-20,1082.0,2969.0,1.0,0.0,9.0,18.0,25548.0,5,3.0,6
2701614,FR1,2016,3,2016-08-27,417.0,1082.0,1.0,1.0,4.0,13.0,16355.0,7,1.0,1
2701672,FR1,2016,9,2016-10-15,1158.0,995.0,1.0,2.0,19.0,13.0,12458.0,5,3.0,16
2702721,FR1,2016,10,2016-10-22,2969.0,1158.0,1.0,0.0,13.0,20.0,8558.0,7,7.0,6
2702735,FR1,2016,11,2016-10-30,417.0,995.0,4.0,1.0,1.0,14.0,24418.0,5,3.0,18
2702737,FR1,2016,11,2016-10-29,595.0,2969.0,0.0,0.0,16.0,12.0,10048.0,4,5.0,0
2702740,FR1,2016,11,2016-10-29,855.0,1420.0,1.0,0.0,4.0,11.0,15277.0,5,5.0,6
2702752,FR1,2016,12,2016-11-05,2969.0,855.0,3.0,3.0,11.0,4.0,7954.0,3,5.0,3
2702791,FR1,2016,16,2016-12-03,40.0,1082.0,0.0,1.0,7.0,14.0,19250.0,5,1.0,6
2702826,FR1,2016,19,2016-12-21,595.0,244.0,1.0,2.0,16.0,6.0,12558.0,8,5.0,16
2704244,L1,2016,4,2016-09-20,4795.0,24.0,0.0,2.0,15.0,4.0,14259.0,3,1.0,7
2704252,L1,2016,5,2016-09-24,18.0,4795.0,2.0,0.0,4.0,17.0,50112.0,18,1.0,7
2704256,L1,2016,5,2016-09-24,167.0,105.0,1.0,0.0,11.0,14.0,28113.0,1,1.0,6
2704316,L1,2016,10,2016-11-04,44.0,18.0,3.0,0.0,4.0,11.0,51934.0,1,18.0,8
2704425,L1,2016,14,2016-12-10,27.0,82.0,5.0,0.0,1.0,15.0,75000.0,1,9.0,10
2704453,L1,2016,16,2016-12-20,16.0,167.0,1.0,1.0,6.0,12.0,81360.0,28,7.0,1
2704480,L1,2016,18,2017-01-27,33.0,24.0,0.0,1.0,11.0,3.0,60885.0,9,18.0,6
2704507,L1,2016,20,2017-02-11,33.0,44.0,2.0,0.0,11.0,6.0,61981.0,9,1.0,7
2704529,L1,2016,21,2017-02-18,41.0,60.0,2.0,2.0,15.0,9.0,49405.0,1,3.0,2
2704576,L1,2016,24,2017-03-11,60.0,533.0,1.0,1.0,8.0,4.0,24000.0,14,9.0,1
2704583,L1,2016,25,2017-03-18,167.0,60.0,1.0,1.0,14.0,8.0,28843.0,18,14.0,1
2704624,L1,2016,28,2017-04-08,33.0,82.0,4.0,1.0,10.0,14.0,61298.0,1,7.0,18
2704656,L1,2016,30,2017-04-22,4795.0,86.0,2.0,4.0,17.0,7.0,15200.0,14,14.0,24
2704673,L1,2016,31,2017-04-29,86.0,44.0,2.0,0.0,6.0,5.0,42100.0,9,1.0,7
2704679,L1,2016,32,2017-05-06,18.0,167.0,1.0,1.0,9.0,13.0,52362.0,3,12.0,1
2707847,SC1,2016,3,2016-08-20,2578.0,371.0,2.0,4.0,7.0,1.0,6823.0,7,1.0,24
2712628,UKR1,2016,1,2016-07-24,339.0,4482.0,5.0,0.0,12.0,11.0,7163.0,1,1.0,10
2716676,UKR1,2016,5,2016-08-21,660.0,339.0,4.0,0.0,1.0,12.0,3358.0,1,1.0,9
2718714,ES1,2016,1,2016-08-20,16795.0,1050.0,1.0,1.0,13.0,10.0,15101.0,1,3.0,1
2718755,ES1,2016,5,2016-09-22,897.0,1244.0,1.0,2.0,13.0,10.0,18466.0,1,12.0,16
2718766,ES1,2016,6,2016-09-25,13.0,897.0,1.0,0.0,3.0,16.0,45653.0,3,1.0,6
2718768,ES1,2016,7,2016-10-02,714.0,1050.0,0.0,0.0,17.0,5.0,19666.0,3,1.0,0
2718825,ES1,2016,12,2016-11-19,131.0,1084.0,0.0,0.0,2.0,11.0,83439.0,5,23.0,0
2718851,ES1,2016,15,2016-12-12,1050.0,13.0,3.0,0.0,4.0,6.0,19370.0,13,3.0,8
2718858,ES1,2016,16,2016-12-19,621.0,940.0,2.0,1.0,7.0,13.0,35808.0,1,5.0,16
2718877,ES1,2016,17,2017-01-08,940.0,1084.0,3.0,1.0,9.0,13.0,17890.0,1,1.0,17
2718884,ES1,2016,18,2017-01-15,1049.0,714.0,2.0,1.0,15.0,11.0,33932.0,5,3.0,16
2718891,ES1,2016,19,2017-01-22,1533.0,131.0,0.0,4.0,10.0,3.0,6340.0,1,5.0,9
2718917,ES1,2016,21,2017-02-04,13.0,1244.0,2.0,0.0,4.0,17.0,37421.0,3,1.0,7
2718920,ES1,2016,22,2017-02-12,1050.0,1084.0,1.0,1.0,6.0,14.0,17120.0,3,1.0,1
2718934,ES1,2016,23,2017-02-19,1049.0,621.0,2.0,0.0,14.0,8.0,36317.0,1,1.0,7
2718948,ES1,2016,25,2017-03-01,940.0,714.0,2.0,2.0,10.0,9.0,11526.0,1,3.0,2
2718980,ES1,2016,28,2017-03-18,150.0,331.0,2.0,0.0,13.0,20.0,32375.0,17,3.0,7
2719004,ES1,2016,30,2017-04-05,2448.0,1084.0,0.0,1.0,18.0,15.0,24503.0,3,3.0,6
2719029,ES1,2016,33,2017-04-24,1533.0,621.0,0.0,1.0,8.0,6.0,6597.0,3,1.0,6
2719032,ES1,2016,33,2017-04-22,714.0,13.0,0.0,1.0,9.0,3.0,27777.0,3,3.0,6
2719033,ES1,2016,33,2017-04-22,331.0,2448.0,2.0,2.0,20.0,18.0,14964.0,17,1.0,2
2719041,ES1,2016,34,2017-04-25,13.0,1050.0,0.0,1.0,3.0,5.0,44432.0,13,13.0,6
2719072,ES1,2016,37,2017-05-14,472.0,131.0,1.0,4.0,14.0,2.0,22268.0,1,5.0,18
2720739,TR1,2016,2,2016-08-28,1506.0,126.0,3.0,0.0,5.0,18.0,,3,3.0,8
2720796,PO1,2016,6,2016-09-25,2995.0,2425.0,2.0,1.0,10.0,6.0,3021.0,3,1.0,16
2720822,PO1,2016,9,2016-10-28,294.0,2995.0,3.0,0.0,1.0,12.0,52731.0,3,1.0,8
2721017,PO1,2016,30,2017-04-22,7179.0,982.0,2.0,0.0,17.0,18.0,2097.0,12,5.0,7
2721042,PO1,2016,33,2017-05-13,294.0,2420.0,5.0,0.0,1.0,4.0,64591.0,3,1.0,10
2721054,PO1,2016,34,2017-05-20,982.0,1085.0,1.0,2.0,18.0,12.0,1421.0,4,12.0,16
2722611,TR1,2016,3,2016-09-10,3205.0,141.0,1.0,1.0,15.0,3.0,5401.0,3,1.0,1
2722617,TR1,2016,3,2016-09-11,126.0,19771.0,1.0,0.0,10.0,12.0,2952.0,1,1.0,6
2722660,TR1,2016,8,2016-10-23,2944.0,10484.0,1.0,2.0,7.0,15.0,2650.0,1,1.0,16
2722685,TR1,2016,11,2016-11-20,3205.0,820.0,0.0,2.0,17.0,8.0,3835.0,3,1.0,7
2722691,TR1,2016,11,2016-11-20,36.0,141.0,2.0,0.0,3.0,5.0,44754.0,3,1.0,7
2722692,TR1,2016,12,2016-11-28,2293.0,2944.0,1.0,1.0,6.0,8.0,17153.0,1,1.0,1
2722707,TR1,2016,13,2016-12-04,524.0,19771.0,1.0,2.0,15.0,11.0,2092.0,1,1.0,16
2722719,TR1,2016,15,2016-12-17,6890.0,449.0,1.0,0.0,1.0,12.0,5878.0,1,1.0,6
2722731,TR1,2016,16,2016-12-25,19771.0,2293.0,1.0,0.0,10.0,7.0,1005.0,7,1.0,6
2722789,TR1,2016,22,2017-02-25,19771.0,589.0,3.0,0.0,13.0,5.0,2433.0,1,3.0,8
2722793,TR1,2016,23,2017-03-06,820.0,19771.0,2.0,0.0,7.0,13.0,,1,1.0,7
2722798,TR1,2016,23,2017-03-06,589.0,141.0,2.0,3.0,6.0,3.0,15350.0,3,14.0,23
2722805,TR1,2016,24,2017-03-12,126.0,589.0,1.0,2.0,16.0,6.0,,1,3.0,16
2722817,TR1,2016,25,2017-03-19,6890.0,1506.0,3.0,3.0,2.0,10.0,2976.0,1,3.0,3
2722823,TR1,2016,26,2017-04-03,141.0,6.0,4.0,0.0,3.0,18.0,9992.0,3,1.0,9
2722831,TR1,2016,27,2017-04-08,524.0,11282.0,2.0,3.0,17.0,12.0,,7,1.0,23
2722851,TR1,2016,29,2017-04-29,449.0,820.0,0.0,0.0,5.0,7.0,20952.0,3,22.0,0
2722853,TR1,2016,29,2017-05-01,20.0,141.0,0.0,5.0,13.0,4.0,13680.0,1,1.0,10
2722862,TR1,2016,30,2017-05-06,449.0,3205.0,2.0,3.0,5.0,15.0,16588.0,3,1.0,23
2722890,TR1,2016,34,2017-06-03,3205.0,6890.0,0.0,1.0,14.0,2.0,2655.0,1,1.0,6
2725468,RU1,2016,5,2016-08-28,3725.0,1083.0,2.0,1.0,3.0,7.0,14372.0,1,26.0,16
2725476,IT1,2016,1,2016-08-20,506.0,430.0,2.0,1.0,6.0,14.0,40184.0,9,22.0,16
2725484,IT1,2016,2,2016-08-28,46.0,458.0,1.0,1.0,17.0,15.0,40527.0,1,9.0,1
2725487,IT1,2016,2,2016-08-28,1038.0,800.0,2.0,1.0,3.0,18.0,19045.0,8,9.0,16
2726560,IT1,2016,9,2016-10-22,1038.0,252.0,2.0,1.0,15.0,7.0,29824.0,8,18.0,16
2726566,IT1,2016,10,2016-10-26,46.0,416.0,2.0,1.0,10.0,8.0,36446.0,5,5.0,16
2726619,IT1,2016,15,2016-12-04,2921.0,1390.0,1.0,1.0,18.0,12.0,11575.0,2,8.0,1
2726637,IT1,2016,17,2016-12-18,398.0,430.0,3.0,1.0,4.0,8.0,20000.0,9,14.0,17
2726639,IT1,2016,17,2016-12-18,6195.0,416.0,5.0,3.0,3.0,9.0,29221.0,5,5.0,30
2726694,IT1,2016,23,2017-02-05,458.0,4083.0,1.0,0.0,18.0,19.0,8934.0,5,3.0,6
2726720,IT1,2016,25,2017-02-17,506.0,458.0,4.0,1.0,1.0,18.0,39247.0,1,5.0,18
2726732,IT1,2016,26,2017-02-26,398.0,410.0,1.0,0.0,5.0,14.0,15000.0,5,5.0,6
2726737,IT1,2016,27,2017-03-05,410.0,506.0,1.0,1.0,14.0,1.0,25828.0,13,1.0,1
2726756,IT1,2016,29,2017-03-18,416.0,46.0,2.0,2.0,10.0,5.0,26000.0,5,1.0,2
2728487,SC1,2016,4,2016-08-27,2999.0,2759.0,1.0,0.0,6.0,4.0,1609.0,7,3.0,6
2728509,SC1,2016,7,2016-09-24,371.0,2553.0,6.0,1.0,1.0,11.0,53532.0,1,3.0,20
2728514,SC1,2016,6,2016-09-17,124.0,2759.0,0.0,0.0,5.0,7.0,47935.0,5,3.0,0
2728546,SC1,2016,14,2016-11-19,124.0,511.0,1.0,0.0,4.0,12.0,48773.0,5,9.0,6
2728558,SC1,2016,16,2016-12-03,2578.0,2451.0,3.0,0.0,5.0,12.0,2549.0,1,1.0,8
2728563,SC1,2016,17,2016-12-10,511.0,2759.0,0.0,0.0,9.0,7.0,4742.0,9,1.0,0
2728574,SC1,2016,17,2016-12-10,2451.0,2999.0,1.0,1.0,11.0,8.0,2473.0,1,18.0,1
2728605,SC1,2016,28,2017-03-11,43.0,2999.0,4.0,0.0,4.0,11.0,15881.0,5,18.0,9
2728607,SC1,2016,25,2017-02-18,2759.0,2578.0,1.0,2.0,9.0,5.0,3187.0,1,12.0,16
2728635,SC1,2016,30,2017-04-02,43.0,371.0,0.0,5.0,5.0,1.0,16539.0,1,14.0,10
2731776,UKR1,2016,11,2016-10-15,23611.0,660.0,1.0,1.0,6.0,1.0,9230.0,1,1.0,1
2732076,BE1,2016,4,2016-08-21,1245.0,58.0,2.0,2.0,12.0,2.0,5221.0,3,4.0,2
2732096,BE1,2016,8,2016-09-24,354.0,3508.0,2.0,3.0,9.0,1.0,11208.0,2,4.0,23
2732146,BE1,2016,19,2016-12-17,2861.0,3508.0,1.0,1.0,5.0,2.0,8400.0,4,5.0,1
2732219,BE1,2016,15,2016-11-19,1184.0,1245.0,2.0,0.0,7.0,11.0,15426.0,5,1.0,7
2732262,BE1,2016,28,2017-02-26,157.0,29228.0,3.0,1.0,7.0,16.0,19669.0,14,21.0,17
2733821,GR1,2016,1,2017-01-04,2441.0,6418.0,0.0,0.0,9.0,10.0,5221.0,7,1.0,0
2735507,FR1,2016,23,2017-02-04,162.0,417.0,3.0,0.0,1.0,3.0,16049.0,3,11.0,8
2735527,FR1,2016,25,2017-02-12,273.0,417.0,2.0,2.0,10.0,3.0,25665.0,3,5.0,2
2735537,FR1,2016,26,2017-02-17,595.0,162.0,1.0,1.0,19.0,1.0,10059.0,14,3.0,1
2735560,FR1,2016,28,2017-03-04,347.0,273.0,1.0,1.0,15.0,8.0,16153.0,1,3.0,1
2735587,FR1,2016,31,2017-05-17,162.0,618.0,2.0,0.0,1.0,7.0,14299.0,3,11.0,7
2735623,FR1,2016,35,2017-04-29,595.0,273.0,1.0,0.0,20.0,9.0,,12,12.0,6
2735635,FR1,2016,36,2017-05-07,244.0,417.0,2.0,1.0,5.0,3.0,61685.0,5,1.0,16
2735642,FR1,2016,37,2017-05-14,40.0,244.0,1.0,1.0,6.0,5.0,41265.0,5,5.0,1
2735651,FR1,2016,38,2017-05-20,1159.0,618.0,3.0,1.0,19.0,8.0,17054.0,5,25.0,17
2758369,RU1,2016,7,2016-09-17,932.0,28095.0,0.0,1.0,10.0,9.0,9714.0,1,26.0,6
2758372,RU1,2016,7,2016-09-19,964.0,2698.0,4.0,1.0,3.0,12.0,17008.0,1,3.0,18
2758534,GR1,2016,6,2016-10-01,5219.0,2671.0,0.0,1.0,14.0,5.0,1030.0,9,14.0,6
2763807,RU1,2016,10,2016-10-16,11127.0,964.0,0.0,2.0,12.0,1.0,8500.0,7,1.0,7
2764364,GR1,2016,7,2016-11-23,2671.0,2672.0,0.0,0.0,5.0,14.0,1516.0,18,1.0,0
2764482,GR1,2016,9,2016-10-29,3060.0,683.0,0.0,1.0,7.0,1.0,1553.0,1,1.0,6
2764484,GR1,2016,9,2016-10-30,6676.0,2672.0,1.0,0.0,12.0,13.0,1304.0,1,1.0,6
2771364,RU1,2016,15,2016-11-26,2410.0,2698.0,0.0,0.0,4.0,9.0,8900.0,1,3.0,0
2813601,RU1,2016,19,2017-03-11,2698.0,14589.0,0.0,0.0,9.0,13.0,3459.0,3,7.0,0
2818514,GR1,2016,20,2017-02-11,683.0,4603.0,2.0,0.0,1.0,13.0,13258.0,1,26.0,7
2818540,GR1,2016,23,2017-03-05,128.0,21957.0,1.0,0.0,5.0,7.0,867.0,1,18.0,6
2818547,GR1,2016,24,2017-03-12,683.0,3060.0,2.0,0.0,1.0,8.0,16532.0,1,1.0,7
2818552,GR1,2016,25,2017-03-18,2079.0,5219.0,4.0,0.0,16.0,10.0,483.0,1,1.0,9
2818587,GR1,2016,27,2017-04-06,21957.0,2441.0,0.0,2.0,7.0,5.0,2463.0,14,14.0,7
2818588,GR1,2016,28,2017-04-09,2441.0,5219.0,5.0,0.0,5.0,11.0,5112.0,1,1.0,10
2818594,GR1,2016,28,2017-04-09,169.0,21957.0,1.0,1.0,3.0,7.0,1514.0,1,9.0,1
2818597,GR1,2016,29,2017-04-23,5219.0,169.0,1.0,0.0,10.0,5.0,771.0,1,1.0,6
2818599,GR1,2016,29,2017-04-23,2079.0,6676.0,4.0,3.0,16.0,14.0,426.0,5,18.0,29
2818601,GR1,2016,29,2017-04-23,683.0,2671.0,5.0,0.0,1.0,9.0,20818.0,1,12.0,10
2818606,GR1,2016,30,2017-04-30,128.0,2079.0,3.0,0.0,6.0,16.0,530.0,1,1.0,8
2842029,RU1,2016,21,2017-04-01,28095.0,932.0,0.0,1.0,5.0,8.0,8600.0,26,9.0,6
2842032,RU1,2016,21,2017-04-02,2410.0,2696.0,2.0,1.0,3.0,14.0,14000.0,26,26.0,16
2844522,UKR1,2016,24,2017-04-08,16247.0,4482.0,2.0,0.0,8.0,12.0,350.0,11,1.0,7
2844534,UKR1,2016,26,2017-04-22,18303.0,23611.0,1.0,0.0,4.0,6.0,2100.0,1,1.0,6
2846715,UKR1,2016,28,2017-05-07,338.0,18303.0,6.0,0.0,2.0,5.0,7896.0,14,7.0,11
2848788,FR1,2016,33,2017-04-16,595.0,1041.0,0.0,0.0,20.0,4.0,12880.0,1,5.0,0
2854401,UKR1,2016,31,2017-05-26,23611.0,18303.0,0.0,0.0,4.0,7.0,830.0,1,1.0,0
2864891,BE1,2017,2,2017-08-06,2282.0,1245.0,3.0,1.0,2.0,16.0,25723.0,14,11.0,17
2864893,BE1,2017,3,2017-08-12,354.0,157.0,1.0,1.0,12.0,13.0,12381.0,5,1.0,1
2864952,NL1,2017,2,2017-08-18,192.0,499.0,1.0,3.0,16.0,1.0,12004.0,4,5.0,17
2864997,NL1,2017,3,2017-08-27,1426.0,610.0,0.0,2.0,8.0,6.0,8000.0,4,5.0,7
2865085,NL1,2017,10,2017-10-27,317.0,798.0,1.0,3.0,13.0,7.0,23200.0,4,4.0,17
2865137,NL1,2017,13,2017-11-25,202.0,234.0,0.0,2.0,13.0,7.0,20294.0,4,5.0,7
2867595,NL1,2017,17,2017-12-16,403.0,1269.0,2.0,3.0,14.0,4.0,12779.0,3,4.0,23
2871501,L1,2017,1,2017-08-19,41.0,167.0,1.0,0.0,6.0,14.0,49449.0,1,1.0,6
2871657,L1,2017,4,2017-09-16,23826.0,18.0,2.0,2.0,6.0,10.0,42558.0,13,3.0,2
2871693,L1,2017,5,2017-09-20,60.0,42.0,1.0,1.0,16.0,4.0,22900.0,22,5.0,1
2871792,L1,2017,26,2018-03-11,16.0,24.0,3.0,2.0,3.0,5.0,81360.0,1,9.0,23
2871810,L1,2017,8,2017-10-14,16.0,23826.0,2.0,3.0,1.0,3.0,80100.0,5,3.0,23
2871900,L1,2017,10,2017-10-28,533.0,18.0,1.0,3.0,7.0,6.0,30150.0,9,3.0,17
2871903,L1,2017,10,2017-10-28,33.0,82.0,1.0,1.0,5.0,14.0,60429.0,9,12.0,1
2871915,L1,2017,16,2017-12-12,39.0,16.0,0.0,2.0,15.0,6.0,32976.0,25,1.0,7
2871935,L1,2017,15,2017-12-09,16.0,86.0,1.0,2.0,8.0,17.0,81160.0,11,17.0,16
2871941,L1,2017,15,2017-12-09,41.0,82.0,0.0,0.0,15.0,11.0,45226.0,1,1.0,0
2871956,L1,2017,11,2017-11-04,60.0,33.0,0.0,1.0,16.0,4.0,24000.0,14,18.0,6
2871957,L1,2017,11,2017-11-04,18.0,39.0,1.0,1.0,8.0,13.0,52659.0,3,7.0,1
2872075,L1,2017,31,2018-04-22,167.0,39.0,2.0,0.0,11.0,15.0,29110.0,1,7.0,7
2872136,GB1,2017,3,2017-08-27,631.0,29.0,2.0,0.0,6.0,12.0,41382.0,14,14.0,7
2872149,GB1,2017,4,2017-09-09,1003.0,631.0,1.0,2.0,17.0,3.0,30923.0,3,14.0,16
2872197,GB1,2017,9,2017-10-21,1110.0,985.0,2.0,1.0,11.0,2.0,24426.0,7,1.0,16
2872216,GB1,2017,11,2017-11-05,29.0,1010.0,3.0,2.0,15.0,9.0,38609.0,6,7.0,23
2872242,GB1,2017,13,2017-11-25,2288.0,989.0,0.0,0.0,19.0,13.0,20228.0,8,3.0,0
2872313,GB1,2017,20,2017-12-26,1010.0,1003.0,2.0,1.0,10.0,8.0,20308.0,1,1.0,16
2872375,GB1,2017,27,2018-02-12,631.0,984.0,3.0,0.0,4.0,20.0,41071.0,14,9.0,8
2872378,GB1,2017,27,2018-02-10,281.0,1003.0,5.0,1.0,1.0,8.0,54416.0,5,9.0,19
2872394,GB1,2017,28,2018-02-24,984.0,1110.0,1.0,2.0,20.0,14.0,25920.0,3,1.0,16
2872410,GB1,2017,30,2018-03-10,985.0,31.0,2.0,1.0,2.0,4.0,74855.0,1,5.0,16
2872428,GB1,2017,32,2018-03-31,873.0,31.0,1.0,2.0,18.0,4.0,25807.0,4,5.0,16
2872466,GB1,2017,36,2018-04-28,873.0,1003.0,5.0,0.0,11.0,9.0,25750.0,13,1.0,10
2873148,RU1,2017,3,2017-07-29,3725.0,121.0,2.0,0.0,3.0,13.0,17324.0,11,1.0,7
2875121,DK1,2017,6,2017-08-18,5724.0,1177.0,1.0,1.0,14.0,9.0,3359.0,25,1.0,1
2875163,DK1,2017,12,2017-10-16,678.0,369.0,0.0,2.0,10.0,9.0,9787.0,13,1.0,7
2875262,DK1,2017,26,2018-03-18,865.0,5817.0,2.0,1.0,2.0,8.0,8378.0,22,7.0,16
2877326,NL1,2017,22,2018-02-07,403.0,1426.0,3.0,0.0,14.0,10.0,11500.0,3,4.0,8
2883668,TR1,2017,2,2017-08-19,1506.0,6890.0,3.0,1.0,4.0,11.0,3001.0,1,3.0,17
2883680,PO1,2017,5,2017-09-10,2420.0,2503.0,1.0,0.0,7.0,17.0,17426.0,1,4.0,6
2883685,TR1,2017,3,2017-08-26,19789.0,589.0,1.0,1.0,10.0,15.0,,1,1.0,1
2883686,TR1,2017,3,2017-08-25,11282.0,1506.0,1.0,1.0,16.0,5.0,,1,1.0,1
2883775,PO1,2017,15,2017-12-16,3349.0,1085.0,1.0,0.0,13.0,18.0,2518.0,7,3.0,6
2883796,PO1,2017,16,2017-12-23,2420.0,7179.0,0.0,1.0,7.0,10.0,14659.0,1,12.0,6
2883963,TR1,2017,16,2017-12-18,36.0,1506.0,2.0,0.0,2.0,18.0,33018.0,1,1.0,7
2884000,TR1,2017,20,2018-02-04,10484.0,19771.0,2.0,0.0,11.0,14.0,,1,3.0,7
2884026,TR1,2017,23,2018-02-25,19789.0,1506.0,3.0,1.0,9.0,18.0,,7,1.0,17
2884028,TR1,2017,23,2018-02-24,3205.0,10484.0,3.0,2.0,5.0,11.0,15209.0,3,1.0,23
2884049,TR1,2017,25,2018-03-11,141.0,2293.0,2.0,1.0,1.0,17.0,42587.0,1,1.0,16
2884056,TR1,2017,26,2018-03-17,20.0,2381.0,1.0,0.0,11.0,8.0,,1,1.0,6
2884394,PO1,2017,18,2018-01-15,979.0,1085.0,2.0,2.0,15.0,17.0,1127.0,5,3.0,2
2884437,PO1,2017,23,2018-02-17,294.0,2503.0,4.0,0.0,2.0,7.0,56884.0,7,1.0,9
2888304,NL1,2017,26,2018-03-04,1269.0,1426.0,1.0,1.0,7.0,10.0,12985.0,4,4.0,1
2888317,NL1,2017,28,2018-03-16,798.0,1268.0,1.0,2.0,11.0,8.0,4400.0,4,4.0,16
2888333,NL1,2017,29,2018-04-01,202.0,610.0,1.0,2.0,14.0,2.0,22568.0,1,5.0,16
2888404,NL1,2017,33,2018-04-29,234.0,468.0,3.0,1.0,4.0,17.0,45000.0,4,4.0,17
2890519,FR1,2017,1,2017-08-05,618.0,417.0,1.0,0.0,7.0,14.0,25879.0,5,1.0,6
2891454,GR1,2017,6,2017-10-01,683.0,3060.0,0.0,1.0,12.0,3.0,19592.0,1,6.0,6
2891492,GR1,2017,10,2017-11-05,5219.0,4603.0,1.0,1.0,10.0,12.0,895.0,1,7.0,1
2891508,GR1,2017,13,2017-12-03,265.0,169.0,0.0,1.0,15.0,5.0,8045.0,12,1.0,6
2891521,GR1,2017,13,2017-12-04,21957.0,3060.0,1.0,3.0,16.0,2.0,1539.0,1,1.0,17
2891526,GR1,2017,15,2017-12-16,5219.0,3060.0,1.0,3.0,14.0,2.0,739.0,1,1.0,17
2891546,GR1,2017,16,2018-01-06,6418.0,2441.0,1.0,4.0,12.0,1.0,3744.0,5,25.0,18
2891547,GR1,2017,17,2018-01-14,6676.0,4603.0,3.0,1.0,6.0,9.0,1007.0,1,7.0,17
2891574,GR1,2017,22,2018-02-17,5219.0,441.0,2.0,0.0,14.0,15.0,1453.0,1,5.0,7
2891575,GR1,2017,21,2018-02-11,6418.0,21957.0,3.0,0.0,10.0,16.0,1788.0,1,1.0,8
2891587,GR1,2017,23,2018-02-24,169.0,6676.0,0.0,0.0,6.0,8.0,1100.0,1,1.0,0
2891616,GR1,2017,26,2018-04-01,169.0,128.0,0.0,0.0,7.0,6.0,1354.0,1,1.0,0
2894313,UKR1,2017,11,2017-10-01,26459.0,16247.0,1.0,1.0,5.0,10.0,780.0,1,1.0,1
2894732,GR1,2017,2,2017-08-28,4603.0,6676.0,1.0,1.0,9.0,8.0,3968.0,1,1.0,1
2897174,IT1,2017,2,2017-08-27,6195.0,800.0,3.0,1.0,3.0,18.0,35102.0,5,22.0,17
2897196,IT1,2017,4,2017-09-17,2722.0,1390.0,0.0,2.0,12.0,10.0,10979.0,9,8.0,7
2897198,IT1,2017,5,2017-09-20,800.0,4083.0,5.0,1.0,9.0,19.0,16378.0,25,14.0,19
2897244,IT1,2017,9,2017-10-21,1038.0,4083.0,5.0,0.0,6.0,18.0,18220.0,8,3.0,10
2897270,IT1,2017,12,2017-11-05,1390.0,276.0,2.0,1.0,14.0,19.0,13213.0,9,3.0,16
2897272,IT1,2017,12,2017-11-05,430.0,12.0,2.0,4.0,11.0,5.0,25026.0,7,7.0,24
2897273,IT1,2017,12,2017-11-04,252.0,1038.0,0.0,2.0,18.0,6.0,32288.0,14,8.0,7
2897291,IT1,2017,20,2018-01-06,6195.0,276.0,2.0,0.0,1.0,19.0,39580.0,5,12.0,7
2897303,IT1,2017,21,2018-01-21,1390.0,5.0,1.0,2.0,16.0,7.0,15235.0,9,5.0,16
2897315,IT1,2017,22,2018-01-28,5.0,398.0,2.0,1.0,7.0,3.0,50822.0,5,25.0,16
2897341,IT1,2017,25,2018-02-19,398.0,276.0,2.0,0.0,4.0,19.0,25000.0,9,5.0,7
2897359,IT1,2017,27,2018-04-03,252.0,1390.0,2.0,1.0,13.0,15.0,18869.0,9,9.0,16
2897382,IT1,2017,29,2018-03-18,416.0,430.0,1.0,2.0,10.0,9.0,16401.0,5,8.0,16
