player_name,player_name_norm,player_id,transfer_date,from_club_id,to_club_id,from_league,to_league,GA90_pre,GA90_post,PerfChange_1y,DeclineFlag_1y,PreMinutes,PostMinutes,InsufficientPreData,InsufficientPostData,UsedPostWindowDays,fbref_name,Position,OUT_GA90_pre,OUT_GA90_post,OUT_PerfChange_1y,OUT_DeclineFlag_1y,OUT_PreMinutes,OUT_PostMinutes,OUT_InsufficientPreData,OUT_InsufficientPostData,OUT_UsedPostWindowDays
André Geraldes,andr geraldes,154319,2019-06-30,2448,336,ES1,PO1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Leander Dendoncker,leander dendoncker,168157,2019-06-30,543,58,GB1,BE1,0.09384775808133472,0.12448132780082988,0.030633569719495157,0.0,1918.0,3615.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Carlos Mané,carlos man,182711,2019-06-30,89,336,L1,PO1,0.0,0.4405594405594406,0.4405594405594406,,266.0,1430.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
André Sousa,andr sousa,187860,2019-06-30,2448,2457,ES1,PO1,0.06797583081570997,0.060934326337169935,-0.007041504478540038,0.0,1324.0,2954.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Björn Engels,bjrn engels,193469,2019-06-30,1421,683,FR1,GR1,0.06060606060606061,0.058555627846454135,-0.002050432759606473,0.0,2970.0,1537.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Raúl Jiménez,ral jimnez,206040,2019-06-30,543,294,GB1,PO1,0.6338028169014085,0.8069620253164557,0.17315920841504717,0.0,3503.125,3792.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Reinildo Mandava,reinildo mandava,240692,2019-06-30,1082,2457,FR1,PO1,0.06016042780748663,0.0,-0.06016042780748663,1.0,1496.0,1288.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Paweł Dawidowicz,pawe dawidowicz,248732,2019-06-30,276,294,IT1,PO1,,0.13953488372093023,,,0.0,645.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Saeid Ezatolahi,saeid ezatolahi,249271,2019-06-30,1032,1083,GB1,RU1,,0.2200488997555012,,,0.0,1227.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Domingos Duarte,domingos duarte,257376,2019-06-30,897,336,ES1,PO1,,0.06302521008403361,,,0.0,2856.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Luka Jović,luka jovi,257462,2019-06-30,24,294,L1,PO1,0.9097051563581279,0.4669260700389105,-0.40668288180712353,1.0,3303.0,771.0,0,0,365.0,,,1,0,1,0,1,0,0,0,0
Diogo Gonçalves,diogo gonalves,258015,2019-06-30,703,294,GB1,PO1,,0.5091137649277184,,,0.0,1591.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Maximilian Wöber,maximilian wber,263361,2019-06-30,368,610,ES1,NL1,0.1254355400696864,,,,1435.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Silvere Ganvoula,silvere ganvoula,312819,2019-06-30,80,58,L1,BE1,0.0,,,,90.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Pedro Pereira,pedro pereira,314965,2019-06-30,252,294,IT1,PO1,0.0,0.08704061895551257,0.08704061895551257,0.0,1436.0,1034.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Bruno Jordão,bruno jordo,415646,2019-06-30,398,1075,IT1,PO1,0.0,0.27692307692307694,0.27692307692307694,,87.0,650.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Pedro Neto,pedro neto,487465,2019-06-30,398,1075,IT1,PO1,0.0,0.599112426035503,0.5616045237137366,,56.0,1352.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Ousseynou Ba,ousseynou ba,520815,2019-06-30,3558,683,FR1,GR1,,0.0,,,0.0,1695.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Jeremy Toljan,jeremy toljan,129674,2019-01-31,16,371,L1,SC1,0.20454545454545453,0.11024908125765619,-0.09429637328779834,,440.0,2449.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Miha Zajc,miha zajc,149829,2019-01-31,749,36,IT1,TR1,0.35856573705179284,0.2643171806167401,-0.09424855643505275,1.0,1255.0,681.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Alen Halilovic,alen halilovic,226074,2019-01-31,5,3057,IT1,BE1,0.22651006711409394,0.3474903474903475,0.12098028037625358,0.0,1192.0,518.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Dennis Eckert Ayensa,dennis eckert ayensa,249303,2019-01-31,940,798,ES1,NL1,0.0,0.41379310344827586,0.41379310344827586,,255.0,435.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Sean Goss,sean goss,289843,2019-01-31,1039,2578,GB1,SC1,0.3673469387755102,0.1744186046511628,-0.19292833412434743,1.0,735.0,516.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Salih Uçan,salih uan,170838,2019-01-30,749,36,IT1,TR1,0.5172413793103449,0.45,-0.06724137931034485,,174.0,600.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Mathias Normann,mathias normann,257805,2019-01-28,1237,1083,GB1,RU1,,0.26559865092748736,,,0.0,2372.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Stipe Perica,stipe perica,245072,2019-01-26,410,10484,IT1,TR1,0.0,0.6145675265553869,0.5616045237137366,0.0,1024.0,1318.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Anders Dreyer,anders dreyer,342389,2019-01-26,1237,465,GB1,SC1,0.5,0.6264501160092807,0.1264501160092807,,360.0,862.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Victor Moses,victor moses,59866,2019-01-25,631,36,GB1,TR1,0.25477707006369427,0.4020421186981493,0.14726504863445505,0.0,1413.0,1567.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Alexander Isak,alexander isak,349066,2019-01-25,16,403,L1,NL1,0.0,1.0244802172516936,0.5616045237137366,,70.0,2441.0,1,0,365.0,,,0,1,1,0,0,0,0,0,0
Lindsay Rose,lindsay rose,135490,2019-01-24,1158,605,FR1,GR1,,0.15262860373092144,,,0.0,3538.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Gil Dias,gil dias,329723,2019-01-24,162,683,FR1,GR1,0.18036072144288576,0.17352185089974292,-0.006838870543142833,0.0,499.0,1556.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Marios Ikonomou,marios ikonomou,174488,2019-01-22,1025,2441,IT1,GR1,0.056320400500625784,0.12972972972972974,0.07340932922910395,0.0,1598.0,2775.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Stephane Omeonga,stephane omeonga,342472,2019-01-21,252,903,IT1,SC1,0.0,0.11658031088082901,0.11658031088082901,0.0,492.0,772.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Vangelis Pavlidis,vangelis pavlidis,324503,2019-01-17,80,403,L1,NL1,,0.7574094401756312,,,0.0,2733.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Paul Gladon,paul gladon,180843,2019-01-16,543,202,GB1,NL1,0.1836734693877551,0.7952871870397643,0.5616045237137366,0.0,490.0,679.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Simone Scuffet,simone scuffet,238993,2019-01-16,410,10484,IT1,TR1,0.0,0.0,0.0,1.0,810.0,872.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Ko Itakura,ko itakura,355816,2019-01-15,281,202,GB1,NL1,,0.0,,,0.0,1532.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Taiwo Awoniyi,taiwo awoniyi,295313,2019-01-12,31,29228,GB1,BE1,0.3633916554508748,0.9429569266589057,0.5616045237137366,0.0,1486.0,859.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Simon Hedlund,simon hedlund,116900,2019-01-11,89,206,L1,DK1,0.9097051563581279,0.628053035589672,-0.40668288180712353,,134.0,2866.0,1,0,365.0,,,1,0,1,0,0,0,0,0,0
Serdar Gürler,serdar grler,98512,2019-01-10,5358,1467,ES1,TR1,0.3172737955346651,0.37236243276789405,0.05508863723322893,0.0,1702.0,2417.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Alexander Sørloth,alexander srloth,238407,2019-01-08,873,157,GB1,BE1,0.0,0.7446043165467626,0.5616045237137366,0.0,594.0,2780.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Riechedly Bazoer,riechedly bazoer,216443,2019-01-07,82,200,L1,NL1,0.1607142857142857,0.4248927038626609,0.2641784181483752,0.0,560.0,2330.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Gboly Ariyibi,gboly ariyibi,226958,2019-01-07,703,987,GB1,SC1,,0.2305327868852459,,,0.0,1952.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Timothy Weah,timothy weah,370846,2019-01-07,583,371,FR1,SC1,0.6792452830188679,0.8687258687258687,0.18948058570700077,,265.0,518.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Steven Davis,steven davis,28973,2019-01-06,180,124,GB1,SC1,0.18672199170124482,0.16961929890689786,-0.017102692794346952,0.0,482.0,2653.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Oliver Burke,oliver burke,341317,2019-01-05,984,371,GB1,SC1,0.45226130653266333,0.4485981308411215,-0.0036631756915418423,,199.0,1605.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Frederik Tingager,frederik tingager,289683,2019-01-04,23,678,L1,DK1,,0.0,,,0.0,1479.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Sami Lahssaini,sami lahssaini,535706,2019-01-04,347,2715,FR1,BE1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Pelle Clement,pelle clement,297693,2019-01-03,1032,1269,GB1,NL1,,0.208955223880597,,,0.0,3015.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ousseynou Ba,ousseynou ba,520815,2019-01-01,3558,683,FR1,GR1,,0.0,,,0.0,1695.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Pylyp Budkivskyi,pylyp budkivskyi,99863,2018-12-31,750,660,FR1,UKR1,0.0,0.1859504132231405,0.1859504132231405,,382.0,1452.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Salvador Agra,salvador agra,155395,2018-12-31,2687,294,ES1,PO1,0.0,0.23653088042049936,0.23653088042049936,,195.0,761.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Adem Ljajic,adem ljajic,69374,2018-08-31,416,114,IT1,TR1,0.5809334657398213,0.7911392405063291,0.2102057747665078,0.0,2014.0,2844.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Massimo Bruno,massimo bruno,111376,2018-08-31,23826,172,L1,BE1,0.7097791798107255,0.5305466237942122,-0.17923255601651322,1.0,634.0,1866.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Tolis Vellios,tolis vellios,124495,2018-08-31,703,28643,GB1,BE1,,0.2727272727272727,,,0.0,1320.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Julien De Sart,julien de sart,129592,2018-08-31,641,601,GB1,BE1,0.05685407454200884,0.35252643948296125,0.2956723649409524,0.0,1583.0,2553.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Paul Gladon,paul gladon,180843,2018-08-31,543,475,GB1,BE1,0.2830188679245283,0.8637236084452974,0.5616045237137366,0.0,1590.0,521.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Riechedly Bazoer,riechedly bazoer,216443,2018-08-31,82,720,L1,PO1,0.0,0.5797101449275363,0.5616045237137366,0.0,493.0,1242.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Filip Benkovic,filip benkovic,293168,2018-08-31,1003,371,GB1,SC1,,0.14884233737596472,,,0.0,1814.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Gianluca Scamacca,gianluca scamacca,315867,2018-08-31,6574,1269,IT1,NL1,0.0,0.0,0.0,,21.0,318.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Daichi Kamada,daichi kamada,356141,2018-08-31,24,475,L1,BE1,0.0,0.5680473372781065,0.5616045237137366,,78.0,2535.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Joe Worrall,joe worrall,415970,2018-08-31,703,124,GB1,SC1,,0.03643724696356275,,,0.0,2470.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Thomas Lam,thomas lam,131821,2018-08-29,703,1269,GB1,NL1,0.16599040944300997,0.19197952218430034,0.02598911274129037,0.0,2711.0,2344.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Caleb Ekuban,caleb ekuban,199953,2018-08-29,399,449,GB1,TR1,,0.5604566683964712,,,0.0,1927.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Aaron Tshibola,aaron tshibola,243633,2018-08-29,405,2553,GB1,SC1,0.15817223198594024,0.04613018964633521,-0.11204204233960503,1.0,569.0,1951.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Loris Karius,loris karius,85864,2018-08-28,31,114,GB1,TR1,0.0,0.0,0.0,1.0,2880.0,3240.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
José Rodríguez,jos rodrguez,165012,2018-08-28,39,385,L1,NL1,,0.1534526854219949,,,0.0,2346.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Badou Ndiaye,badou ndiaye,211325,2018-08-28,512,141,GB1,TR1,0.26571067060312104,0.25968672712283597,-0.0060239434802850655,0.0,2371.0,2426.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Gabriel Pires,gabriel pires,167291,2018-08-27,1244,294,ES1,PO1,0.2257255463991401,0.047244094488188976,-0.17848145191095113,1.0,2791.0,1905.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Carlos Vinícius,carlos vincius,525287,2018-08-24,6195,2425,IT1,PO1,,0.7479224376731303,,,0.0,1805.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Victor Osimhen,victor osimhen,401923,2018-08-22,82,172,L1,BE1,0.0,0.6926210955183341,0.5616045237137366,,289.0,2209.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Laurens De Bock,laurens de bock,110668,2018-08-21,399,2861,GB1,BE1,0.0,0.15693112467306017,0.15693112467306017,,257.0,1147.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Martin Ødegaard,martin degaard,316264,2018-08-21,418,499,ES1,NL1,0.17450315075133302,0.5962239152037099,0.42172076445237683,0.0,2063.0,3019.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Felipe Avenatti,felipe avenatti,216375,2018-08-20,1025,601,IT1,BE1,0.0,0.5461901550910316,0.5461901550910316,0.0,464.0,1483.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Nikola Vlašić,nikola vlai,293200,2018-08-15,29,2410,GB1,RU1,0.24280575539568347,0.45283018867924524,0.21002443328356177,0.0,1112.0,3180.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Tim Handwerker,tim handwerker,284177,2018-08-14,3,202,L1,NL1,0.19148936170212766,0.09793253536452666,-0.093556826337601,1.0,470.0,2757.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Islam Slimani,islam slimani,174915,2018-08-13,1003,36,GB1,TR1,0.7114624505928854,0.210896309314587,-0.40668288180712353,1.0,506.0,1707.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Stefano Sturaro,stefano sturaro,167859,2018-08-11,506,336,IT1,PO1,0.0,0.38461538461538464,0.38461538461538464,0.0,984.0,936.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Chuba Akpom,chuba akpom,197642,2018-08-03,11,1091,GB1,GR1,0.20594965675057209,0.6116048092002091,0.405655152449637,,437.0,1913.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Arijanet Muric,arijanet muric,371021,2018-07-31,281,132,GB1,NL1,,0.0,,,0.0,90.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
André Ayew,andr ayew,45403,2018-07-27,2288,36,GB1,TR1,0.3146853146853147,0.2588331963845522,-0.05585211830076248,0.0,2002.0,2434.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Jordy Clasie,jordy clasie,104223,2018-07-25,180,234,GB1,NL1,0.19230769230769232,0.13517572844698109,-0.05713196386071123,1.0,936.0,3329.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Ilias Chatzitheodoridis,ilias chatzitheodoridis,340308,2018-07-25,1148,265,GB1,GR1,,0.2782071097372488,,,0.0,1294.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Lennart Thy,lennart thy,23553,2018-07-23,86,39722,L1,TR1,0.42338709677419356,0.5719237435008665,0.14853664672667294,0.0,2976.0,1731.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Chancel Mbemba,chancel mbemba,203348,2018-07-23,762,720,GB1,PO1,0.0,0.0,0.0,1.0,763.0,1155.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Taiwo Awoniyi,taiwo awoniyi,295313,2018-07-23,31,157,GB1,BE1,0.4945054945054945,0.5795235028976174,0.08501800839212292,0.0,2184.0,1553.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Ryan Kent,ryan kent,279457,2018-07-22,31,124,GB1,SC1,0.0,0.47219307450157394,0.47219307450157394,,244.0,2859.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Matty Kennedy,matty kennedy,132207,2018-07-21,603,2578,GB1,SC1,,0.2741812642802742,,,0.0,2626.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Moustapha Seck,moustapha seck,268179,2018-07-20,12,723,IT1,NL1,,0.0,,,0.0,107.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Ezequiel Ponce,ezequiel ponce,296783,2018-07-19,12,2441,IT1,GR1,0.24839006439742412,0.6978908188585609,0.44950075446113674,0.0,1087.0,3224.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Lucas Boyé,lucas boy,334222,2018-07-18,416,2441,IT1,GR1,0.19693654266958424,0.44831880448318806,0.2513822618136038,0.0,457.0,1606.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Daley Blind,daley blind,12282,2018-07-17,985,610,GB1,NL1,0.18163471241170534,0.20126041878430576,0.019625706372600416,0.0,991.0,4493.5,0,0,365.0,,,0,0,0,0,0,1,0,0,0
Sergio Peña,sergio pea,224672,2018-07-13,16795,7179,ES1,PO1,,0.21266540642722118,,,0.0,2116.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Nani,nani,33706,2018-07-11,1049,336,ES1,PO1,0.8571428571428572,0.6418746816097809,-0.2152681755330763,1.0,630.0,1963.0,0,0,365.0,,,1,0,0,0,0,0,0,0,0
Umar Sadiq,umar sadiq,337715,2018-07-10,12,124,IT1,SC1,0.851063829787234,0.0,-0.40668288180712353,,846.0,15.0,0,0,365.0,,,1,0,1,0,0,0,0,1,1
Lassana Coulibaly,lassana coulibaly,386552,2018-07-10,1420,124,FR1,SC1,0.45112781954887216,0.23910733262486716,-0.212020486924005,1.0,798.0,1882.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Andreas Bjelland,andreas bjelland,56354,2018-07-09,1148,190,GB1,DK1,,0.0,,,0.0,2439.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Arnaud Lusamba,arnaud lusamba,272631,2018-07-05,417,520,FR1,BE1,0.31690140845070425,0.042492917847025496,-0.2744084906036788,,284.0,2118.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Stuart Findlay,stuart findlay,165334,2018-07-04,762,2553,GB1,SC1,0.10787055533359967,0.145748987854251,0.03787843252065133,0.0,2503.0,2470.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Théo Bongonda,tho bongonda,280701,2018-07-04,940,3508,ES1,BE1,0.8794788273615635,0.6636624334289225,-0.21581639393264096,,307.0,2441.0,1,0,365.0,,,1,0,0,0,0,0,0,0,0
Dušan Tadić,duan tadi,36139,2018-07-03,180,610,GB1,NL1,0.31925185424056757,1.0244802172516936,0.5616045237137366,0.0,3101.0,4493.5,0,0,365.0,,,0,1,1,0,1,1,0,0,0
Kenan Kodro,kenan kodro,197126,2018-07-03,39,190,L1,DK1,0.0,0.6363636363636364,0.5616045237137366,,366.0,990.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Zakaria Bakkali,zakaria bakkali,203378,2018-07-03,1049,58,ES1,BE1,0.09036144578313252,0.31824611032531824,0.22788466454218573,0.0,996.0,1414.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Landry Dimata,landry dimata,311489,2018-07-02,82,58,L1,BE1,0.08982035928143711,0.8732876712328766,0.5616045237137366,0.0,1002.0,1752.0,0,0,365.0,,,0,0,1,0,0,0,0,0,0
Lazaros Christodoulopoulos,lazaros christodoulopoulos,34283,2018-07-01,276,683,IT1,GR1,0.671892497200448,0.5646173149309912,-0.10727518226945676,0.0,2679.0,1594.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Anthony Jung,anthony jung,58995,2018-07-01,23826,206,L1,DK1,0.1820940819423369,0.10180995475113123,-0.08028412719120566,1.0,1977.0,2652.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Janis Blaswich,janis blaswich,81173,2018-07-01,18,1304,L1,NL1,,0.0,,,0.0,2925.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Andreas Bouchalakis,andreas bouchalakis,157535,2018-07-01,703,683,GB1,GR1,,0.12652296157450796,,,0.0,2134.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Marvin Schwäbe,marvin schwbe,160929,2018-07-01,533,206,L1,DK1,,0.0,,,0.0,2926.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Connor Goldson,connor goldson,163656,2018-07-01,1237,124,GB1,SC1,0.19189765458422176,0.08569388240895025,-0.10620377217527151,1.0,469.0,4201.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Marios Ikonomou,marios ikonomou,174488,2018-07-01,1025,2441,IT1,GR1,0.0,0.11187072715972653,0.11187072715972653,,353.0,3218.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Thomas Didillon-Hödl,thomas didillon-hdl,182891,2018-07-01,347,58,FR1,BE1,0.0,0.0,0.0,1.0,720.0,3150.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Florian Tardieu,florian tardieu,212804,2018-07-01,750,3508,FR1,BE1,,0.0,,,0.0,1383.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Bruno Gaspar,bruno gaspar,230457,2018-07-01,430,336,IT1,PO1,0.19189765458422176,0.056962025316455694,-0.13493562926776606,1.0,938.0,1580.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Tarik Tissoudali,tarik tissoudali,245228,2018-07-01,738,41274,FR1,BE1,0.3890489913544669,,,,694.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Senna Miangue,senna miangue,249552,2018-07-01,1390,3057,IT1,BE1,0.10067114093959731,0.0,-0.10067114093959731,,894.0,212.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Samuel Bastien,samuel bastien,289510,2018-07-01,862,3057,IT1,BE1,0.0633356790992259,0.22113022113022113,0.15779454203099524,0.0,1421.0,1221.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Jean Butez,jean butez,290537,2018-07-01,1082,29228,FR1,BE1,0.0,0.0,0.0,1.0,712.0,2160.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Renat Dadashov,renat dadashov,335461,2018-07-01,24,1465,L1,PO1,,0.0,,,0.0,285.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Odsonne Edouard,odsonne edouard,344152,2018-07-01,583,371,FR1,SC1,0.8174386920980927,0.928495197438634,0.11105650534054123,0.0,1101.0,2811.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Duckens Nazon,duckens nazon,345763,2018-07-01,543,475,GB1,BE1,,0.38406827880512096,,,0.0,703.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Mady Camara,mady camara,481173,2018-07-01,1147,683,FR1,GR1,,0.2807017543859649,,,0.0,2565.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Lionel Carole,lionel carole,11530,2018-06-30,368,141,ES1,TR1,0.09414225941422594,0.15615962984384038,0.06201737042961444,0.0,956.0,1729.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Benito Raman,benito raman,112930,2018-06-30,38,3057,L1,BE1,0.0,0.8140192198982475,0.5616045237137366,,142.0,1769.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Giannis Gianniotas,giannis gianniotas,136643,2018-06-30,366,683,ES1,GR1,,0.0,,,0.0,421.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Willy Boly,willy boly,142310,2018-06-30,543,720,GB1,PO1,,0.09865716634694438,,,0.0,3649.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Salvador Agra,salvador agra,155395,2018-06-30,16795,294,ES1,PO1,0.23984010659560293,,,,1501.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Hernani,hernani,181768,2018-06-30,618,964,FR1,RU1,0.42789223454833597,0.1859504132231405,-0.24194182132519548,1.0,631.0,1452.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Carlos Mané,carlos man,182711,2018-06-30,79,336,L1,PO1,,0.2801556420233463,,,0.0,1285.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Bryan Cristante,bryan cristante,199248,2018-06-30,800,294,IT1,PO1,0.38855909336211547,0.20231213872832368,-0.1862469546337918,1.0,3503.125,3114.0,0,0,365.0,,,0,0,0,0,1,0,0,0,0
Erdal Rakip,erdal rakip,230746,2018-06-30,873,294,GB1,PO1,0.0,,,,92.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Carlens Arcus,carlens arcus,371686,2018-06-30,290,520,FR1,BE1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Habib Maïga,habib maga,293944,2018-02-21,618,3729,FR1,RU1,0.09,0.08776206728425158,-0.002237932715748417,0.0,1000.0,2051.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Lazar Markovic,lazar markovic,144303,2018-01-31,31,58,GB1,BE1,0.17786561264822134,0.0,-0.17786561264822134,,1012.0,65.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Jannik Huth,jannik huth,160954,2018-01-31,39,468,L1,NL1,0.0,0.0,0.0,1.0,630.0,1260.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Chuba Akpom,chuba akpom,197642,2018-01-31,11,475,GB1,BE1,0.0,0.5134474327628362,0.5134474327628362,,3.0,1227.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Ahmed Musa,ahmed musa,168337,2018-01-30,1003,2410,GB1,RU1,0.0,0.6545454545454545,0.5616045237137366,,360.0,1375.0,1,0,365.0,,,0,0,1,0,0,0,0,0,0
Rafa Soares,rafa soares,198006,2018-01-30,931,720,GB1,PO1,0.375,0.15088013411567477,-0.22411986588432523,1.0,1440.0,2386.0,0,0,365.0,,,0,0,0,0,0,0,0,0,0
Zinho Vanheusden,zinho vanheusden,338672,2018-01-30,46,3057,IT1,BE1,,0.07120253164556962,,,0.0,1264.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
Aaron Tshibola,aaron tshibola,243633,2018-01-29,405,2553,GB1,SC1,,0.09249743062692703,,,0.0,1946.0,1,0,365.0,,,0,0,0,0,0,0,0,0,0
